app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_dir,wind_gust_spd,wind_spd,date
24.1,272.9,0,2024-08-08:23,16.3,76,666,20.8,306,,d,0.0,990,final,62,1011,0.0,293,24.0,2024-08-08 18:00:00,2024-08-08T23:00:00,1723158000,0.8,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",60,3.6,2.1,2024-08-08
23.6,282.5,51,2024-08-09:00,16.3,51,457,9.7,119,,d,0.0,992,final,64,1013,0.0,103,23.5,2024-08-08 19:00:00,2024-08-09T00:00:00,1723161600,0.6,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",70,3.6,1.0,2024-08-08
23.4,292.3,89,2024-08-09:01,16.6,0,0,-0.9,0,,n,0.0,992,final,66,1013,0.0,0,23.3,2024-08-08 20:00:00,2024-08-09T01:00:00,1723165200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",140,6.0,1.0,2024-08-08
23.3,302.9,84,2024-08-09:02,17.1,0,0,-10.9,0,,n,0.0,992,final,69,1013,0.0,0,23.1,2024-08-08 21:00:00,2024-08-09T02:00:00,1723168800,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",150,4.1,1.0,2024-08-08
24.9,314.8,68,2024-08-09:03,16.8,0,0,-19.6,0,,n,0.0,992,final,61,1014,0.0,0,24.8,2024-08-08 22:00:00,2024-08-09T03:00:00,1723172400,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",300,8.8,3.1,2024-08-08
24.3,328.6,98,2024-08-09:04,16.7,0,0,-26.5,0,,n,0.0,992,final,63,1013,0.0,0,24.2,2024-08-08 23:00:00,2024-08-09T04:00:00,1723176000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",310,5.8,4.59,2024-08-08
23.7,344.3,98,2024-08-09:05,16.6,0,0,-31.0,0,,n,0.0,992,final,65,1014,0.0,0,23.6,2024-08-09 00:00:00,2024-08-09T05:00:00,1723179600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",330,6.9,5.7,2024-08-09
21.9,1.2,34,2024-08-09:06,12.0,0,0,-32.4,0,,n,0.0,992,final,52,1013,0.0,0,22.3,2024-08-09 01:00:00,2024-08-09T06:00:00,1723183200,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",310,7.4,6.7,2024-08-09
20.8,18.0,56,2024-08-09:07,11.5,0,0,-30.6,0,,n,0.0,993,final,54,1015,0.0,0,21.2,2024-08-09 02:00:00,2024-08-09T07:00:00,1723186800,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",320,10.8,4.59,2024-08-09
20.0,33.4,47,2024-08-09:08,9.8,0,0,-25.7,0,,n,0.0,993,final,50,1014,0.0,0,20.6,2024-08-09 03:00:00,2024-08-09T08:00:00,1723190400,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",340,9.0,7.2,2024-08-09
19.5,47.0,30,2024-08-09:09,10.2,0,0,-18.5,0,,n,0.0,993,final,53,1015,0.0,0,20.1,2024-08-09 04:00:00,2024-08-09T09:00:00,1723194000,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",310,8.8,6.2,2024-08-09
18.2,58.7,80,2024-08-09:10,9.8,0,0,-9.6,0,,n,0.0,993,final,56,1014,0.0,0,18.8,2024-08-09 05:00:00,2024-08-09T10:00:00,1723197600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",320,10.5,4.09,2024-08-09
18.3,69.1,32,2024-08-09:11,10.2,8,22,0.4,2,,d,0.0,993,final,59,1016,0.0,10,18.3,2024-08-09 06:00:00,2024-08-09T11:00:00,1723201200,1.8,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",340,6.8,3.6,2024-08-09
18.2,78.9,0,2024-08-09:12,10.3,55,494,11.1,142,,d,0.0,993,final,60,1015,0.0,138,18.2,2024-08-09 07:00:00,2024-08-09T12:00:00,1723204800,1.8,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",320,6.9,3.1,2024-08-09
17.7,88.6,0,2024-08-09:13,9.2,79,684,22.2,331,,d,0.0,994,final,55,1016,0.0,331,18.4,2024-08-09 08:00:00,2024-08-09T13:00:00,1723208400,2.4,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",330,9.2,3.6,2024-08-09
19.3,99.0,1,2024-08-09:14,9.8,95,787,33.3,522,,d,0.0,994,final,52,1016,0.0,522,19.9,2024-08-09 09:00:00,2024-08-09T14:00:00,1723212000,3.6,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",300,6.3,3.1,2024-08-09
19.5,111.4,0,2024-08-09:15,8.5,107,850,44.1,691,,d,0.0,994,final,47,1016,0.0,691,20.2,2024-08-09 10:00:00,2024-08-09T15:00:00,1723215600,5.4,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",280,8.8,5.09,2024-08-09
19.8,127.8,13,2024-08-09:16,7.8,114,887,53.8,823,,d,0.0,994,final,44,1016,0.0,822,20.5,2024-08-09 11:00:00,2024-08-09T16:00:00,1723219200,7.2,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",240,5.9,5.7,2024-08-09
20.6,151.3,0,2024-08-09:17,6.9,119,908,61.1,905,,d,0.0,994,final,39,1016,0.0,905,21.4,2024-08-09 12:00:00,2024-08-09T17:00:00,1723222800,7.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",240,9.2,4.09,2024-08-09
21.8,182.3,26,2024-08-09:18,8.5,120,913,63.7,931,,d,0.0,994,final,41,1015,0.0,922,22.4,2024-08-09 13:00:00,2024-08-09T18:00:00,1723226400,3.2,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",320,8.1,2.1,2024-08-09
21.7,212.5,82,2024-08-09:19,9.7,118,906,60.3,897,,d,0.0,994,final,45,1017,0.0,486,22.2,2024-08-09 14:00:00,2024-08-09T19:00:00,1723230000,3.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",300,10.4,6.2,2024-08-09
21.4,234.8,40,2024-08-09:20,9.2,114,883,52.5,807,,d,0.0,994,final,44,1015,0.0,775,22.0,2024-08-09 15:00:00,2024-08-09T20:00:00,1723233600,2.2,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",250,8.5,3.6,2024-08-09
21.3,250.4,89,2024-08-09:21,10.0,105,842,42.6,669,,d,0.0,994,final,47,1017,0.0,264,21.8,2024-08-09 16:00:00,2024-08-09T21:00:00,1723237200,1.6,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",270,10.8,6.7,2024-08-09
21.0,262.4,76,2024-08-09:22,10.0,93,776,31.7,495,,d,0.0,995,final,48,1016,0.0,320,21.5,2024-08-09 17:00:00,2024-08-09T22:00:00,1723240800,1.2,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",300,9.6,4.59,2024-08-09
20.5,272.7,54,2024-08-09:23,9.7,76,664,20.6,303,,d,0.0,995,final,48,1017,0.0,269,21.1,2024-08-09 18:00:00,2024-08-09T23:00:00,1723244400,0.7,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",270,10.4,5.09,2024-08-09
19.8,282.3,100,2024-08-10:00,10.7,50,451,9.5,116,,d,0.0,995,final,54,1017,0.0,58,20.3,2024-08-09 19:00:00,2024-08-10T00:00:00,1723248000,0.6,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",300,7.7,3.6,2024-08-09
19.3,292.1,100,2024-08-10:01,10.0,0,0,-1.2,0,,n,0.0,996,final,53,1018,0.0,0,19.9,2024-08-09 20:00:00,2024-08-10T01:00:00,1723251600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",250,8.4,4.09,2024-08-09
19.0,302.7,82,2024-08-10:02,10.8,0,0,-11.1,0,,n,0.0,996,final,57,1017,0.0,0,19.5,2024-08-09 21:00:00,2024-08-10T02:00:00,1723255200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",290,7.6,3.1,2024-08-09
18.3,314.7,16,2024-08-10:03,10.5,0,0,-19.8,0,,n,0.0,996,final,58,1019,0.0,0,18.9,2024-08-09 22:00:00,2024-08-10T03:00:00,1723258800,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",270,7.2,3.1,2024-08-09
18.1,328.5,11,2024-08-10:04,10.9,0,0,-26.8,0,,n,0.0,997,final,61,1018,0.0,0,18.6,2024-08-09 23:00:00,2024-08-10T04:00:00,1723262400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,6.5,2.6,2024-08-09
17.8,344.2,11,2024-08-10:05,10.9,0,0,-31.3,0,,n,0.0,996,final,64,1019,0.0,0,17.8,2024-08-10 00:00:00,2024-08-10T05:00:00,1723266000,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",240,6.8,2.1,2024-08-10
17.4,1.2,17,2024-08-10:06,11.0,0,0,-32.7,0,,n,0.0,996,final,66,1017,0.0,0,17.4,2024-08-10 01:00:00,2024-08-10T06:00:00,1723269600,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",260,4.2,1.5,2024-08-10
17.3,18.1,16,2024-08-10:07,11.6,0,0,-30.9,0,,n,0.0,996,final,69,1017,0.0,0,17.3,2024-08-10 02:00:00,2024-08-10T07:00:00,1723273200,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,9.4,1.5,2024-08-10
17.1,33.6,15,2024-08-10:08,10.9,0,0,-26.0,0,,n,0.0,996,final,67,1017,0.0,0,17.1,2024-08-10 03:00:00,2024-08-10T08:00:00,1723276800,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",270,9.1,3.1,2024-08-10
16.7,47.2,8,2024-08-10:09,10.1,0,0,-18.7,0,,n,0.0,996,final,65,1019,0.0,0,16.7,2024-08-10 04:00:00,2024-08-10T09:00:00,1723280400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,7.2,3.1,2024-08-10
16.2,58.9,15,2024-08-10:10,10.5,0,0,-9.8,0,,n,0.0,997,final,69,1018,0.0,0,16.2,2024-08-10 05:00:00,2024-08-10T10:00:00,1723284000,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",290,8.2,3.1,2024-08-10
15.7,69.4,3,2024-08-10:11,9.8,6,14,0.2,2,,d,0.0,997,final,68,1020,0.0,8,15.7,2024-08-10 06:00:00,2024-08-10T11:00:00,1723287600,1.8,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",250,7.6,4.09,2024-08-10
15.9,79.1,5,2024-08-10:12,9.8,54,490,10.9,139,,d,0.0,997,final,67,1019,0.0,139,15.9,2024-08-10 07:00:00,2024-08-10T12:00:00,1723291200,1.8,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",250,5.7,4.59,2024-08-10
17.4,88.8,1,2024-08-10:13,9.3,79,683,22.0,328,,d,0.0,998,final,59,1021,0.0,328,17.4,2024-08-10 08:00:00,2024-08-10T13:00:00,1723294800,2.4,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",260,8.8,2.1,2024-08-10
18.1,99.3,1,2024-08-10:14,9.0,95,786,33.2,519,,d,0.0,998,final,53,1020,0.0,519,18.8,2024-08-10 09:00:00,2024-08-10T14:00:00,1723298400,3.6,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",290,5.8,3.6,2024-08-10
19.1,111.8,0,2024-08-10:15,7.3,107,849,43.9,689,,d,0.0,999,final,44,1021,0.0,689,19.9,2024-08-10 10:00:00,2024-08-10T15:00:00,1723302000,5.4,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",190,10.0,4.09,2024-08-10
20.4,128.2,0,2024-08-10:16,7.1,114,887,53.6,821,,d,0.0,998,final,40,1020,0.0,821,21.2,2024-08-10 11:00:00,2024-08-10T16:00:00,1723305600,5.7,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",300,7.1,5.7,2024-08-10
20.8,151.6,0,2024-08-10:17,6.3,119,907,60.8,903,,d,0.0,998,final,37,1021,0.0,903,21.6,2024-08-10 12:00:00,2024-08-10T17:00:00,1723309200,5.9,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",270,11.2,7.7,2024-08-10
21.6,182.3,2,2024-08-10:18,8.7,120,913,63.4,928,,d,0.0,998,final,42,1019,0.0,928,22.2,2024-08-10 13:00:00,2024-08-10T18:00:00,1723312800,6.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",310,8.4,6.7,2024-08-10
22.2,212.3,12,2024-08-10:19,7.4,118,905,60.0,894,,d,0.0,998,final,37,1020,0.0,893,22.9,2024-08-10 14:00:00,2024-08-10T19:00:00,1723316400,5.6,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",310,10.4,5.7,2024-08-10
22.2,234.5,0,2024-08-10:20,6.3,113,883,52.3,804,,d,0.0,997,final,34,1018,0.0,804,23.0,2024-08-10 15:00:00,2024-08-10T20:00:00,1723320000,5.5,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",220,8.3,4.59,2024-08-10
22.7,250.2,0,2024-08-10:21,7.5,105,842,42.4,666,,d,0.0,995,final,36,1013,0.0,666,23.4,2024-08-10 16:00:00,2024-08-10T21:00:00,1723323600,2.5,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",300,10.4,5.7,2024-08-10
23.1,262.2,1,2024-08-10:22,7.4,93,774,31.5,492,,d,0.0,996,final,35,1016,0.0,492,23.8,2024-08-10 17:00:00,2024-08-10T22:00:00,1723327200,3.1,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",230,8.5,3.6,2024-08-10
22.9,272.5,2,2024-08-10:23,8.0,76,661,20.4,299,,d,0.0,997,final,37,1019,0.0,299,23.5,2024-08-10 18:00:00,2024-08-10T23:00:00,1723330800,2.2,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",280,9.2,6.2,2024-08-10
22.2,282.1,4,2024-08-11:00,8.1,49,444,9.3,113,,d,0.0,996,final,39,1017,0.0,113,22.8,2024-08-10 19:00:00,2024-08-11T00:00:00,1723334400,1.5,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",290,8.6,5.7,2024-08-10
21.3,292.0,9,2024-08-11:01,8.2,0,0,-1.4,0,,n,0.0,997,final,41,1019,0.0,0,22.0,2024-08-10 20:00:00,2024-08-11T01:00:00,1723338000,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,6.0,4.09,2024-08-10
20.8,302.5,41,2024-08-11:02,8.1,0,0,-11.3,0,,n,0.0,997,final,42,1018,0.0,0,21.5,2024-08-10 21:00:00,2024-08-11T02:00:00,1723341600,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",240,6.3,2.1,2024-08-10
20.5,314.5,33,2024-08-11:03,8.5,0,0,-20.1,0,,n,0.0,997,final,44,1020,0.0,0,21.2,2024-08-10 22:00:00,2024-08-11T03:00:00,1723345200,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",290,4.8,3.6,2024-08-10
19.8,328.4,26,2024-08-11:04,8.8,0,0,-27.1,0,,n,0.0,998,final,47,1019,0.0,0,20.5,2024-08-10 23:00:00,2024-08-11T04:00:00,1723348800,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",280,7.3,3.1,2024-08-10
19.1,344.2,11,2024-08-11:05,9.1,0,0,-31.6,0,,n,0.0,998,final,50,1020,0.0,0,19.8,2024-08-11 00:00:00,2024-08-11T05:00:00,1723352400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",260,5.2,2.1,2024-08-11
18.5,1.3,1,2024-08-11:06,9.6,0,0,-33.0,0,,n,0.0,997,final,54,1019,0.0,0,19.1,2024-08-11 01:00:00,2024-08-11T06:00:00,1723356000,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",280,7.0,2.1,2024-08-11
18.3,18.2,7,2024-08-11:07,10.2,0,0,-31.1,0,,n,0.0,997,final,59,1020,0.0,0,18.3,2024-08-11 02:00:00,2024-08-11T07:00:00,1723359600,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",250,6.0,2.6,2024-08-11
17.9,33.8,18,2024-08-11:08,9.8,0,0,-26.2,0,,n,0.0,997,final,59,1020,0.0,0,17.9,2024-08-11 03:00:00,2024-08-11T08:00:00,1723363200,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,6.4,3.1,2024-08-11
17.9,47.4,21,2024-08-11:09,10.3,0,0,-19.0,0,,n,0.0,997,final,61,1020,0.0,0,17.9,2024-08-11 04:00:00,2024-08-11T09:00:00,1723366800,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",280,6.4,3.6,2024-08-11
17.4,59.2,13,2024-08-11:10,10.0,0,0,-10.0,0,,n,0.0,997,final,62,1020,0.0,0,17.4,2024-08-11 05:00:00,2024-08-11T10:00:00,1723370400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",260,6.4,3.1,2024-08-11
16.9,69.6,16,2024-08-11:11,10.3,5,7,0.0,1,,d,0.0,998,final,65,1020,0.0,6,16.9,2024-08-11 06:00:00,2024-08-11T11:00:00,1723374000,1.5,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",270,5.4,3.6,2024-08-11
16.9,79.4,7,2024-08-11:12,10.3,54,486,10.8,137,,d,0.0,998,final,65,1020,0.0,133,16.9,2024-08-11 07:00:00,2024-08-11T12:00:00,1723377600,1.8,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",270,6.8,4.59,2024-08-11
18.2,89.1,0,2024-08-11:13,10.8,79,681,21.9,326,,d,0.0,998,final,62,1020,0.0,316,18.2,2024-08-11 08:00:00,2024-08-11T13:00:00,1723381200,2.4,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",270,7.3,4.59,2024-08-11
19.7,99.6,1,2024-08-11:14,11.3,95,786,33.0,517,,d,0.0,998,final,57,1020,0.0,500,20.1,2024-08-11 09:00:00,2024-08-11T14:00:00,1723384800,3.6,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",300,7.6,3.1,2024-08-11
21.4,112.1,0,2024-08-11:15,10.4,107,849,43.7,687,,d,0.0,998,final,48,1019,0.0,666,21.9,2024-08-11 10:00:00,2024-08-11T15:00:00,1723388400,5.3,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",300,4.4,3.6,2024-08-11
22.2,128.5,0,2024-08-11:16,7.8,114,887,53.4,819,,d,0.0,998,final,38,1020,0.0,819,22.9,2024-08-11 11:00:00,2024-08-11T16:00:00,1723392000,4.3,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",310,8.4,5.7,2024-08-11
22.7,151.9,16,2024-08-11:17,7.1,119,907,60.6,901,,d,0.0,998,final,35,1019,0.0,899,23.4,2024-08-11 12:00:00,2024-08-11T17:00:00,1723395600,3.4,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",270,5.7,5.09,2024-08-11
22.7,182.4,93,2024-08-11:18,7.1,120,913,63.1,926,,d,0.0,999,final,35,1021,0.0,275,23.4,2024-08-11 13:00:00,2024-08-11T18:00:00,1723399200,7.3,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",290,8.4,4.09,2024-08-11
23.8,212.1,13,2024-08-11:19,8.7,118,905,59.7,892,,d,0.0,998,final,37,1019,0.0,891,24.3,2024-08-11 14:00:00,2024-08-11T19:00:00,1723402800,8.3,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",230,6.8,3.6,2024-08-11
24.2,234.2,14,2024-08-11:20,8.3,113,882,52.0,801,,d,0.0,998,final,35,1020,0.0,800,24.8,2024-08-11 15:00:00,2024-08-11T20:00:00,1723406400,7.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",220,7.6,2.6,2024-08-11
24.0,249.9,0,2024-08-11:21,7.7,105,841,42.1,662,,d,0.0,997,final,34,1018,0.0,662,24.6,2024-08-11 16:00:00,2024-08-11T21:00:00,1723410000,5.1,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",260,4.3,3.1,2024-08-11
24.0,262.0,0,2024-08-11:22,8.1,93,773,31.3,488,,d,0.0,998,final,35,1019,0.0,488,24.6,2024-08-11 17:00:00,2024-08-11T22:00:00,1723413600,3.1,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",255,7.2,3.1,2024-08-11
24.0,272.3,0,2024-08-11:23,8.1,75,658,20.1,295,,d,0.0,997,final,35,1018,0.0,295,24.5,2024-08-11 18:00:00,2024-08-11T23:00:00,1723417200,1.9,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",245,5.8,3.1,2024-08-11
25.6,281.9,0,2024-08-12:00,9.0,48,438,9.1,109,,d,0.0,997,final,34,1019,0.0,109,26.1,2024-08-11 19:00:00,2024-08-12T00:00:00,1723420800,1.6,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",240,4.4,0.45,2024-08-11
24.1,291.8,1,2024-08-12:01,11.8,0,0,-1.6,0,,n,0.0,996,final,45,1017,0.0,0,24.5,2024-08-11 20:00:00,2024-08-12T01:00:00,1723424400,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",235,4.4,0.52,2024-08-11
22.6,302.4,0,2024-08-12:02,9.8,0,0,-11.6,0,,n,0.0,997,final,43,1019,0.0,0,23.1,2024-08-11 21:00:00,2024-08-12T02:00:00,1723428000,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",230,4.0,2.57,2024-08-11
21.6,314.4,6,2024-08-12:03,10.9,0,0,-20.4,0,,n,0.0,998,final,49,1020,0.0,0,22.1,2024-08-11 22:00:00,2024-08-12T03:00:00,1723431600,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",220,4.0,3.09,2024-08-11
20.6,328.3,0,2024-08-12:04,10.8,0,0,-27.4,0,,n,0.0,997,final,52,1020,0.0,0,21.1,2024-08-11 23:00:00,2024-08-12T04:00:00,1723435200,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",215,4.0,2.57,2024-08-11
18.7,344.2,0,2024-08-12:05,11.9,0,0,-31.9,0,,n,0.0,998,final,63,1020,0.0,0,19.1,2024-08-12 00:00:00,2024-08-12T05:00:00,1723438800,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",210,4.0,2.06,2024-08-12
18.7,1.3,0,2024-08-12:06,11.9,0,0,-33.3,0,,n,0.0,997,final,63,1020,0.0,0,19.1,2024-08-12 01:00:00,2024-08-12T06:00:00,1723442400,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",200,4.0,2.06,2024-08-12
18.7,18.4,0,2024-08-12:07,11.9,0,0,-31.4,0,,n,0.0,998,final,63,1020,0.0,0,19.1,2024-08-12 02:00:00,2024-08-12T07:00:00,1723446000,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",195,4.0,1.54,2024-08-12
18.1,34.0,7,2024-08-12:08,11.9,0,0,-26.5,0,,n,0.0,998,final,67,1020,0.0,0,18.1,2024-08-12 03:00:00,2024-08-12T08:00:00,1723449600,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",190,4.0,1.54,2024-08-12
17.1,47.6,7,2024-08-12:09,13.0,0,0,-19.2,0,,n,0.0,998,final,77,1020,0.0,0,17.1,2024-08-12 04:00:00,2024-08-12T09:00:00,1723453200,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",185,4.4,2.57,2024-08-12
17.1,59.4,12,2024-08-12:10,12.0,0,0,-10.2,0,,n,0.0,998,final,72,1020,0.0,0,17.1,2024-08-12 05:00:00,2024-08-12T10:00:00,1723456800,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",175,4.0,1.54,2024-08-12
17.1,69.9,11,2024-08-12:11,12.0,3,2,-0.1,0,,n,0.0,998,final,72,1020,0.0,0,17.1,2024-08-12 06:00:00,2024-08-12T11:00:00,1723460400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",170,4.4,1.54,2024-08-12
18.1,79.7,38,2024-08-12:12,12.9,53,482,10.6,134,,d,0.0,998,final,72,1020,0.0,125,18.1,2024-08-12 07:00:00,2024-08-12T12:00:00,1723464000,1.8,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",165,4.8,1.54,2024-08-12
19.8,89.4,55,2024-08-12:13,13.1,78,679,21.7,323,,d,0.0,999,final,64,1021,0.0,273,20.1,2024-08-12 08:00:00,2024-08-12T13:00:00,1723467600,1.2,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",160,4.8,2.57,2024-08-12
21.7,99.9,50,2024-08-12:14,12.1,95,785,32.8,514,,d,0.0,999,final,53,1021,0.0,453,22.1,2024-08-12 09:00:00,2024-08-12T14:00:00,1723471200,1.5,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",150,4.8,2.06,2024-08-12
22.4,112.4,39,2024-08-12:15,12.4,106,848,43.5,684,,d,0.0,998,final,52,1020,0.0,636,22.7,2024-08-12 10:00:00,2024-08-12T15:00:00,1723474800,1.9,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",145,2.9,2.34,2024-08-12
22.7,128.9,85,2024-08-12:16,11.8,114,886,53.2,816,,d,0.0,999,final,49,1021,0.0,367,23.1,2024-08-12 11:00:00,2024-08-12T16:00:00,1723478400,2.8,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",140,4.8,2.06,2024-08-12
23.5,152.1,52,2024-08-12:17,12.2,118,907,60.3,898,,d,0.0,998,final,48,1020,0.0,780,23.8,2024-08-12 12:00:00,2024-08-12T17:00:00,1723482000,3.7,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",130,4.9,2.7,2024-08-12
23.7,182.5,58,2024-08-12:18,12.0,120,912,62.8,923,,d,0.0,998,final,47,1018,0.0,762,24.0,2024-08-12 13:00:00,2024-08-12T18:00:00,1723485600,5.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",125,4.5,2.09,2024-08-12
23.7,212.0,16,2024-08-12:19,12.3,118,904,59.4,889,,d,0.0,998,final,48,1018,0.0,857,24.0,2024-08-12 14:00:00,2024-08-12T19:00:00,1723489200,6.4,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",120,4.0,3.1,2024-08-12
23.7,234.0,100,2024-08-12:20,12.6,113,881,51.8,798,,d,0.0,998,final,49,1020,0.0,164,23.9,2024-08-12 15:00:00,2024-08-12T20:00:00,1723492800,6.2,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",115,3.2,3.1,2024-08-12
